row.number,BD,PFL,throt,ED,EP,GS,GSh,MP,BS,Site1,species,group
4951,0.371,0.218,1.678321678,0.084,0.458221024,0.0125,1.25,0.28032345,0.471698113,SHCR,LEIUNI,Intermittent
4961,0.345,0.19,2.373134328,0.083,0.420289855,0.011308816,1.243902439,0.249275362,0.530434783,SHCR,LEIUNI,Intermittent
4971,0.357,0.211,2.356589147,0.092,0.453781513,0.011428571,1.555555556,0.296918768,0.481792717,SHCR,LEIUNI,Intermittent
4981,0.384,0.206,2.398496241,0.085,0.5234375,0.01408284,1.852941176,0.419270833,0.515625,SHCR,LEIUNI,Intermittent
4991,0.381,0.209,1.913669065,0.089,0.56167979,0.010956903,1.666666667,0.440944882,0.517060367,SHCR,LEIUNI,Intermittent
5015,0.334,0.195,2.308270677,0.071,0.45508982,0.013553756,1.618556701,0.28742515,0.532934132,COAR,LEIUNI,Peren_flashier
5021,0.344,0.196,2.47761194,0.063,0.468023256,0.018837188,1.491525424,0.276162791,0.48255814,COAR,LEIUNI,Peren_flashier
5031,0.32,0.21,2.266666667,0.069,0.50625,0.014941828,1.781609195,0.34375,0.55625,COAR,LEIUNI,Peren_flashier
5041,0.349,0.206,2.424242424,0.064,0.547277937,0.018922419,1.704081633,0.426934097,0.510028653,COAR,LEIUNI,Peren_flashier
5051,0.366,0.186,2.061068702,0.054,0.557377049,0.01893121,1.273381295,0.415300546,0.480874317,COAR,LEIUNI,Peren_flashier
5061,0.338,0.194,2.43902439,0.058,0.550295858,0.017666541,1.340909091,0.405325444,0.520710059,COAR,LEIUNI,Peren_flashier
5071,0.347,0.189,2.446280992,0.054,0.541786744,0.020756144,1.22,0.406340058,0.501440922,COAR,LEIUNI,Peren_flashier
5081,0.369,0.179,2.511450382,0.046,0.45799458,0.016520511,1.315384615,0.287262873,0.43902439,COAR,LEIUNI,Peren_flashier
5091,0.373,0.187,2.598540146,0.063,0.498659517,0.015208333,1.520833333,0.378016086,0.44772118,COAR,LEIUNI,Peren_flashier
5105,0.357,0.177,2.682170543,0.062,0.484593838,0.0167,1.67,0.394957983,0.504201681,COAR,LEIUNI,Peren_flashier
5115,0.357,0.17,2.465648855,0.057,0.554621849,0.015992744,1.310344828,0.445378151,0.490196078,COAR,LEIUNI,Peren_flashier
5121,0.375,0.19,2.387596899,0.067,0.426666667,0.01872,1.367521368,0.277333333,0.448,COAR,LEIUNI,Peren_flashier
5131,0.344,0.187,2.557971014,0.051,0.590116279,0.021160111,1.495575221,0.389534884,0.488372093,COAR,LEIUNI,Peren_flashier
5141,0.39,0.211,2.611510791,0.074,0.48974359,0.0136875,1.643835616,0.346153846,0.420512821,COAR,LEIUNI,Peren_flashier
5151,0.355,0.186,2.313868613,0.064,0.563380282,0.013709341,1.797101449,0.436619718,0.433802817,COAR,LEIUNI,Peren_flashier
5161,0.374,0.196,2.108695652,0.073,0.409090909,0.013888889,2,0.270053476,0.430481283,COAR,LEIUNI,Peren_flashier
5171,0.342,0.194,2.28358209,0.069,0.581871345,0.012234694,1.981818182,0.441520468,0.494152047,COAR,LEIUNI,Peren_flashier
5181,0.379,0.19,2.525925926,0.078,0.501319261,0.011463845,1.82,0.408970976,0.480211082,COAR,LEIUNI,Peren_flashier
5191,0.371,0.215,2.291666667,0.082,0.420485175,0.012071006,1.960784314,0.247978437,0.501347709,COAR,LEIUNI,Peren_flashier
5201,0.35,0.182,2.430656934,0.079,0.528571429,0.012325,1.705882353,0.394285714,0.494285714,COAR,LEIUNI,Peren_flashier
5215,0.344,0.173,1.97037037,0.071,0.424418605,0.0135,1.666666667,0.264534884,0.50872093,COAR,LEIUNI,Peren_flashier
5221,0.367,0.203,2.305343511,0.07,0.455040872,0.012174818,1.730769231,0.277929155,0.457765668,COAR,LEIUNI,Peren_flashier
5251,0.362,0.223,1.835820896,0.087,0.350828729,0.011848958,1.794871795,0.182320442,0.430939227,COAR,LEIUNI,Peren_flashier
5261,0.366,0.203,2.088709677,0.076,0.590163934,0.012244898,1.666666667,0.43715847,0.450819672,SHFR,LEIUNI,Intermittent
5271,0.322,0.141,2.483606557,0.069,0.686335404,0.020581234,1.506024096,0.586956522,0.642857143,SHFR,LEIUNI,Intermittent
5281,0.34,0.209,2.168,0.064,0.538235294,0.020409058,1.443181818,0.355882353,0.614705882,SHFR,LEIUNI,Intermittent
5291,0.342,0.197,2.642857143,0.067,0.593567251,0.01414225,1.477777778,0.426900585,0.48245614,SHFR,LEIUNI,Intermittent
5301,0.345,0.168,2.317073171,0.061,0.515942029,0.018408304,1.473684211,0.315942029,0.533333333,SHFR,LEIUNI,Intermittent
5315,0.316,0.184,2.175925926,0.072,0.471518987,0.016279305,1.671052632,0.300632911,0.579113924,SHFR,LEIUNI,Intermittent
5321,0.322,0.224,2.86440678,0.091,0.527950311,0.021282051,1.879518072,0.347826087,0.571428571,SHFR,LEIUNI,Intermittent
5331,0.348,0.199,2.578512397,0.07,0.58045977,0.021627801,1.172727273,0.353448276,0.563218391,SHFR,LEIUNI,Intermittent
5341,0.321,0.199,2.294117647,0.078,0.560747664,0.021274238,1.333333333,0.380062305,0.573208723,SHFR,LEIUNI,Intermittent
5351,0.341,0.176,2.216666667,0.067,0.536656891,0.02104687,1.308943089,0.337243402,0.539589443,SHFR,LEIUNI,Intermittent
5361,0.324,0.196,2.070175439,0.051,0.62037037,0.025613855,1.25974026,0.364197531,0.685185185,SHFR,LEIUNI,Intermittent
5371,0.354,0.198,2.408333333,0.071,0.581920904,0.024038026,1.475,0.401129944,0.514124294,SHFR,LEIUNI,Intermittent
5381,0.331,0.198,2.636363636,0.049,0.580060423,0.022074298,1.373239437,0.395770393,0.549848943,SHFR,LEIUNI,Intermittent
5391,0.333,0.187,2.265625,0.061,0.576576577,0.019442808,1.325757576,0.396396396,0.504504505,SHFR,LEIUNI,Intermittent
5401,0.34,0.207,2.161016949,0.062,0.479411765,0.021207756,1.581818182,0.264705882,0.505882353,SHFR,LEIUNI,Intermittent
5421,0.331,0.185,2.456,0.073,0.52265861,0.021042,1.325396825,0.332326284,0.586102719,SHFR,LEIUNI,Intermittent
5431,0.342,0.195,1.912,0.062,0.438596491,0.021624323,1.491525424,0.260233918,0.497076023,SHFR,LEIUNI,Intermittent
5441,0.33,0.187,2.454545455,0.059,0.5,0.024305556,1.142857143,0.290909091,0.524242424,SHFR,LEIUNI,Intermittent
5451,0.333,0.203,2.018181818,0.069,0.546546547,0.020224793,1.383458647,0.54954955,0.678678679,SHFR,LEIUNI,Intermittent
5661,0.354,0.227,2.89516129,0.066,0.528248588,0.013673356,1.247191011,0.375706215,0.615819209,GJKR,LEIUNI,Peren_longer
5671,0.341,0.225,2.487603306,0.069,0.604105572,0.011945983,1.226666667,0.475073314,0.563049853,GJKR,LEIUNI,Peren_longer
5681,0.341,0.184,2.905511811,0.076,0.48973607,0.013700156,1.093333333,0.287390029,0.48973607,GJKR,LEIUNI,Peren_longer
5691,0.368,0.221,1.939393939,0.062,0.456521739,0.012663263,1.225806452,0.269021739,0.519021739,GJKR,LEIUNI,Peren_longer
5701,0.333,0.195,2.419354839,0.063,0.426426426,0.014318848,1.231884058,0.198198198,0.477477477,GJKR,LEIUNI,Peren_longer
5715,0.329,0.205,2.2421875,0.087,0.452887538,0.010980556,1.13559322,0.288753799,0.541033435,GJKR,LEIUNI,Peren_longer
5721,0.355,0.223,2.108527132,0.083,0.433802817,0.014558326,1.563636364,0.21971831,0.549295775,GJKR,LEIUNI,Peren_longer
5731,0.331,0.216,2.032520325,0.104,0.419939577,0.011542013,1.5,0.157099698,0.540785498,GJKR,LEIUNI,Peren_longer
5741,0.354,0.195,2.731092437,0.095,0.463276836,0.012697501,1.634615385,0.251412429,0.480225989,GJKR,LEIUNI,Peren_longer
5751,0.357,0.231,2.195121951,0.083,0.484593838,0.016373365,1.191176471,0.31092437,0.484593838,GJKR,LEIUNI,Peren_longer
5761,0.316,0.215,2.347107438,0.072,0.455696203,0.011090535,1.346938776,0.265822785,0.522151899,GJKR,LEIUNI,Peren_longer
5771,0.361,0.19,2.246153846,0.068,0.504155125,0.014101563,1,0.371191136,0.473684211,BSBC,LEIUNI,Intermittent
5781,0.335,0.18,2.585365854,0.068,0.519402985,0.021023438,1.017391304,0.352238806,0.528358209,BSBC,LEIUNI,Intermittent
5791,0.367,0.215,1.866666667,0.068,0.485013624,0.014040543,0.959183673,0.283378747,0.520435967,BSBC,LEIUNI,Intermittent
5801,0.336,0.191,2.404761905,0.063,0.419642857,0.015882905,1,0.205357143,0.491071429,BSBC,LEIUNI,Intermittent
5815,0.328,0.203,2.302325581,0.083,0.445121951,0.01291049,1.075,0.225609756,0.576219512,BSBC,LEIUNI,Intermittent
5821,0.355,0.23,2.023076923,0.081,0.445070423,0.014417139,1.128205128,0.228169014,0.543661972,BSBC,LEIUNI,Intermittent
5831,0.338,0.221,1.863636364,0.089,0.426035503,0.017969183,1.103092784,0.224852071,0.535502959,BSBC,LEIUNI,Intermittent
5841,0.35,0.184,2.1953125,0.069,0.54,0.014740305,1.151162791,0.408571429,0.5,BSBC,LEIUNI,Intermittent
5851,0.375,0.195,2.125925926,0.075,0.488,0.013918467,1.23943662,0.352,0.453333333,BSBC,LEIUNI,Intermittent
5871,0.372,0.196,2.552238806,0.076,0.51344086,0.011987513,1.125,0.39516129,0.47311828,BSBC,LEIUNI,Intermittent
5881,0.401,0.201,2.777777778,0.068,0.453865337,0.011337868,1.25,0.319201995,0.399002494,BSBC,LEIUNI,Intermittent
5891,0.369,0.204,2.320895522,0.084,0.525745257,0.017146465,1.25974026,0.384823848,0.47696477,BSBC,LEIUNI,Intermittent
5901,0.369,0.199,2.5625,0.067,0.593495935,0.012942749,1.185714286,0.444444444,0.45799458,BSBC,LEIUNI,Intermittent
5915,0.363,0.204,2.910447761,0.076,0.633608815,0.012459016,1.245901639,0.548209366,0.468319559,BSBC,LEIUNI,Intermittent
5921,0.347,0.207,2.558139535,0.066,0.544668588,0.012276786,1.272727273,0.42074928,0.576368876,BSBC,LEIUNI,Intermittent
5931,0.364,0.21,2.9375,0.075,0.472527473,0.011689256,1.307692308,0.346153846,0.527472527,BSBC,LEIUNI,Intermittent
5951,0.352,0.216,2.453846154,0.087,0.528409091,0.012594752,1.3125,0.397727273,0.505681818,BSBC,LEIUNI,Intermittent
5961,0.359,0.216,2.575757576,0.088,0.47632312,0.011041667,1.104166667,0.295264624,0.504178273,BSBC,LEIUNI,Intermittent
5971,0.333,0.224,2.638461538,0.079,0.429429429,0.010744898,1.246153846,0.231231231,0.525525526,COAR,LEIUNI,Peren_flashier
5981,0.333,0.209,2.125925926,0.071,0.585585586,0.01138663,1.171428571,0.471471471,0.516516517,COAR,LEIUNI,Peren_flashier
5991,0.34,0.209,2.776,0.077,0.535294118,0.010795848,1.21875,0.388235294,0.505882353,COAR,LEIUNI,Peren_flashier
6001,0.352,0.191,2.396946565,0.076,0.565340909,0.010380623,1.333333333,0.426136364,0.451704545,COAR,LEIUNI,Peren_flashier
6015,0.336,0.216,2.268907563,0.068,0.619047619,0.012627551,1.1,0.386904762,0.526785714,SHCR,LEIUNI,Intermittent
6021,0.347,0.173,2.256,0.069,0.481268012,0.014522606,1.129032258,0.340057637,0.452449568,SHCR,LEIUNI,Intermittent
6031,0.33,0.156,2.614754098,0.079,0.554545455,0.014758333,1.115942029,0.36969697,0.490909091,SHCR,LEIUNI,Intermittent
6041,0.34,0.197,2.1171875,0.09,0.576470588,0.014732143,1.060606061,0.420588235,0.538235294,SHCR,LEIUNI,Intermittent
6051,0.341,0.197,2.253846154,0.085,0.542521994,0.014035088,1.266666667,0.348973607,0.478005865,SHCR,LEIUNI,Intermittent
6061,0.36,0.216,2.11627907,0.086,0.441666667,0.010561323,1.634146341,0.266666667,0.469444444,SHCR,LEIUNI,Intermittent
6081,0.357,0.211,2.692913386,0.101,0.554621849,0.009745939,1.155555556,0.394957983,0.507002801,SHCR,LEIUNI,Intermittent
6131,0.374,0.209,1.807692308,0.103,0.451871658,0.011105372,1.162790698,0.328877005,0.465240642,SHCR,LEIUNI,Intermittent
6141,0.375,0.22,2.107692308,0.098,0.408,0.012582645,1.380952381,0.250666667,0.488,SHCR,LEIUNI,Intermittent
6151,0.351,0.223,2.157480315,0.09,0.555555556,0.01071981,1.558823529,0.376068376,0.487179487,SHCR,LEIUNI,Intermittent
6161,0.383,0.243,2.083333333,0.092,0.446475196,0.010263158,1.026315789,0.287206266,0.45691906,SHCR,LEIUNI,Intermittent
6171,0.357,0.217,2.015873016,0.1,0.448179272,0.010420605,1.088888889,0.280112045,0.50140056,SHCR,LEIUNI,Intermittent
6215,0.368,0.222,1.801526718,0.089,0.527173913,0.01078238,1.025,0.404891304,0.519021739,SHCR,LEIUNI,Intermittent
1120,0.408,0.203,1.592592593,0.075,0.512254902,0.010852938,1.73015873,0.495098039,0.399509804,GCFR,MELAUS,Peren_flashier
2107,0.422,0.193,2.721311475,0.079,0.509478673,0.008408543,1.46090535,0.523696682,0.355450237,GCFR,MELAUS,Peren_flashier
3106,0.353,0.2,2.118110236,0.098,0.509915014,0.011027643,1.516209476,0.518413598,0.433427762,GCFR,MELAUS,Peren_flashier
4106,0.322,0.208,2.280991736,0.093,0.527950311,0.012145945,1.578947368,0.565217391,0.47515528,GCFR,MELAUS,Peren_flashier
5106,0.371,0.176,1.918699187,0.091,0.633423181,0.009290441,1.726190476,0.652291105,0.377358491,GCFR,MELAUS,Peren_flashier
6106,0.302,0.197,2.710526316,0.112,0.526490066,0.005284958,0.889795918,0.509933775,0.516556291,GCFR,MELAUS,Peren_flashier
748,0.293,0.195,2.666666667,0.099,0.583617747,0.004005711,0.614814815,0.508532423,0.498293515,GCFR,MELAUS,Peren_flashier
920,0.38,0.197,2.617886179,0.089,0.539473684,0.006648812,1.728125,0.539473684,0.402631579,GCFR,MELAUS,Peren_flashier
1020,0.331,0.193,3.026315789,0.092,0.610271903,0.007122503,1.129032258,0.634441088,0.435045317,GCFR,MELAUS,Peren_flashier
1126,0.302,0.174,2.215686275,0.086,0.546357616,0.005869067,1.185897436,0.51986755,0.473509934,GCFR,MELAUS,Peren_flashier
1220,0.297,0.173,1.963963964,0.103,0.542087542,0.010894433,2.092592593,0.579124579,0.511784512,GCFR,MELAUS,Peren_flashier
1320,0.362,0.2,2.208695652,0.081,0.574585635,0.009931719,1.87804878,0.599447514,0.378453039,GCFR,MELAUS,Peren_flashier
1420,0.251,0.144,2.294736842,0.089,0.553784861,0.003560185,0.8,0.657370518,0.557768924,GCFR,MELAUS,Peren_flashier
1519,0.368,0.225,1.966386555,0.095,0.516304348,0.006822232,1.007317073,0.524456522,0.402173913,GCFR,MELAUS,Peren_flashier
1619,0.332,0.191,2.460869565,0.105,0.536144578,0.006796337,1.095384615,0.530120482,0.424698795,GCFR,MELAUS,Peren_flashier
1719,0.296,0.188,2.173076923,0.11,0.557432432,0.008492348,1.11641791,0.52027027,0.503378378,GCFR,MELAUS,Peren_flashier
1819,0.309,0.177,2.18018018,0.107,0.462783172,0.005643695,1.118705036,0.436893204,0.45631068,GCFR,MELAUS,Peren_flashier
1919,0.264,0.186,1.834862385,0.099,0.765151515,0.005303424,1.086956522,0.825757576,0.549242424,GCFR,MELAUS,Peren_flashier
2018,0.299,0.177,2.122807018,0.102,0.648829431,0.006728203,1.274418605,0.588628763,0.515050167,GCFR,MELAUS,Peren_flashier
2217,0.289,0.172,2.704347826,0.089,0.505190311,0.005231867,1.1,0.494809689,0.532871972,OODR,MELAUS,Peren_longer
2317,0.321,0.171,2.549618321,0.087,0.352024922,0.005078125,0.769230769,0.211838006,0.492211838,OODR,MELAUS,Peren_longer
2417,0.313,0.199,2.548672566,0.085,0.52715655,0.004897959,0.84375,0.52715655,0.450479233,OODR,MELAUS,Peren_longer
2517,0.31,0.207,2.076271186,0.101,0.448387097,0.005068871,1.043478261,0.390322581,0.496774194,OODR,MELAUS,Peren_longer
2617,0.368,0.179,2.167938931,0.078,0.58423913,0.005087719,1.965517241,0.60326087,0.388586957,SHFR,MELAUS,Intermittent
2717,0.38,0.194,2.143884892,0.081,0.505263158,0.005252778,1.967741935,0.465789474,0.360526316,SHFR,MELAUS,Intermittent
2817,0.367,0.198,2.459677419,0.077,0.53133515,0.006724138,1.487179487,0.485013624,0.389645777,SHFR,MELAUS,Intermittent
2917,0.367,0.198,2.459677419,0.077,0.53133515,0.006452893,1.90625,0.485013624,0.389645777,SHFR,MELAUS,Intermittent
3017,0.382,0.192,2.437956204,0.092,0.52617801,0.006464464,1.235294118,0.518324607,0.382198953,SHFR,MELAUS,Intermittent
3116,0.36,0.198,1.807692308,0.085,0.552777778,0.006044444,0.944444444,0.552777778,0.430555556,SHFR,MELAUS,Intermittent
3217,0.37,0.184,2.070866142,0.088,0.575675676,0.004855821,1.419354839,0.591891892,0.375675676,SHFR,MELAUS,Intermittent
3317,0.367,0.173,2.443609023,0.083,0.539509537,0.008035714,1.244444444,0.479564033,0.370572207,SHFR,MELAUS,Intermittent
3417,0.358,0.188,1.389312977,0.085,0.525139665,0.008553719,1.277777778,0.511173184,0.430167598,SHFR,MELAUS,Intermittent
3517,0.395,0.203,2.091549296,0.079,0.473417722,0.00677686,1.219512195,0.463291139,0.349367089,SHFR,MELAUS,Intermittent
3617,0.386,0.19,2.330827068,0.071,0.523316062,0.007831969,1.375,0.505181347,0.35492228,SHFR,MELAUS,Intermittent
3717,0.365,0.192,2.459259259,0.09,0.476712329,0.005694444,1.28125,0.465753425,0.383561644,SHFR,MELAUS,Intermittent
3817,0.361,0.179,1.941176471,0.084,0.523545706,0.005064556,1.1875,0.506925208,0.398891967,SHFR,MELAUS,Intermittent
3917,0.381,0.205,1.827067669,0.087,0.448818898,0.006130295,0.976190476,0.430446194,0.364829396,SHFR,MELAUS,Intermittent
4116,0.354,0.184,2.328244275,0.088,0.531073446,0.008180272,1.054054054,0.536723164,0.406779661,SHFR,MELAUS,Intermittent
4216,0.333,0.192,1.727272727,0.091,0.594594595,0.0056,1.142857143,0.63963964,0.465465465,SHFR,MELAUS,Intermittent
4316,0.352,0.202,2.6,0.084,0.514204545,0.008163265,1.111111111,0.568181818,0.392045455,SHFR,MELAUS,Intermittent
4416,0.319,0.186,2.638461538,0.091,0.536050157,0.009025,1,0.467084639,0.454545455,SHFR,MELAUS,Intermittent
4516,0.331,0.194,2.461538462,0.089,0.52265861,0.008163265,1.111111111,0.513595166,0.456193353,SHFR,MELAUS,Intermittent
4616,0.331,0.191,2.723577236,0.087,0.513595166,0.00665,1.357142857,0.480362538,0.456193353,SHFR,MELAUS,Intermittent
4816,0.331,0.191,2.564516129,0.099,0.607250755,0.005408632,1.631578947,0.546827795,0.489425982,SHFR,MELAUS,Intermittent
4916,0.306,0.194,1.342105263,0.094,0.591503268,0.005555556,1.25,0.669934641,0.493464052,SHFR,MELAUS,Intermittent
5016,0.367,0.182,2.335877863,0.074,0.555858311,0.00558699,1.295454545,0.591280654,0.397820163,SHFR,MELAUS,Intermittent
5116,0.338,0.199,2.328125,0.095,0.523668639,0.007138994,1.212121212,0.514792899,0.443786982,SHFR,MELAUS,Intermittent
5216,0.338,0.199,2.712,0.095,0.50295858,0.0075,1.333333333,0.473372781,0.446745562,SHFR,MELAUS,Intermittent
5316,0.33,0.179,1.777777778,0.084,0.472727273,0.006455026,1.452380952,0.460606061,0.418181818,SHFR,MELAUS,Intermittent
5416,0.29,0.186,2.468468468,0.101,0.644827586,0.005102041,1,0.665517241,0.510344828,SHFR,MELAUS,Intermittent
5515,0.362,0.194,1.711111111,0.081,0.408839779,0.00665874,1.4,0.356353591,0.372928177,SHFR,MELAUS,Intermittent
5716,0.331,0.188,2.372881356,0.089,0.574018127,0.005703704,1.060606061,0.589123867,0.429003021,SHFR,MELAUS,Intermittent
5816,0.317,0.191,2.43442623,0.09,0.602523659,0.006135866,1.458333333,0.621451104,0.454258675,SHFR,MELAUS,Intermittent
5916,0.307,0.187,2.517241379,0.094,0.530944625,0.005887509,1.192307692,0.57980456,0.475570033,SHFR,MELAUS,Intermittent
6116,0.302,0.183,2.254237288,0.089,0.609271523,0.00432526,1.25,0.59602649,0.516556291,SHFR,MELAUS,Intermittent
6216,0.32,0.185,1.508196721,0.096,0.5125,0.003395062,1.1,0.459375,0.475,SHFR,MELAUS,Intermittent
6315,0.305,0.173,2.042372881,0.09,0.563934426,0.004114286,1.142857143,0.580327869,0.498360656,SHFR,MELAUS,Intermittent
6415,0.333,0.21,2.112068966,0.104,0.57957958,0.004746094,1.5,0.660660661,0.471471471,SHFR,MELAUS,Intermittent
6615,0.324,0.207,2.481481481,0.112,0.586419753,0.009307479,1.3125,0.524691358,0.429012346,BDFR,MELAUS,Peren_flashier
6715,0.326,0.213,2.578512397,0.094,0.5,0.01041047,1.428571429,0.441717791,0.414110429,BDFR,MELAUS,Peren_flashier
6815,0.355,0.195,2.533834586,0.085,0.557746479,0.011500826,1.448979592,0.569014085,0.38028169,BDFR,MELAUS,Peren_flashier
6915,0.355,0.191,2.804878049,0.076,0.467605634,0.009469562,1.842105263,0.394366197,0.391549296,BDFR,MELAUS,Peren_flashier
7015,0.37,0.196,2.30952381,0.069,0.497297297,0.008917955,1.2,0.537837838,0.381081081,BDFR,MELAUS,Peren_flashier
7115,0.408,0.17,2.367647059,0.06,0.526960784,0.011416286,1.220338983,0.495098039,0.352941176,BDFR,MELAUS,Peren_flashier
7215,0.441,0.212,2.071428571,0.068,0.424036281,0.011204082,1.475409836,0.378684807,0.267573696,BDFR,MELAUS,Peren_flashier
7314,0.428,0.209,2.692307692,0.063,0.497663551,0.01096875,1.153846154,0.460280374,0.296728972,BDFR,MELAUS,Peren_flashier
7511,0.293,0.18,2.688,0.079,0.62116041,0.008007813,2.05,0.658703072,0.4778157,BDFR,MELAUS,Peren_flashier
7615,0.336,0.206,2.222222222,0.092,0.473214286,0.006289262,1.952380952,0.535714286,0.425595238,BDFR,MELAUS,Peren_flashier
7715,0.297,0.188,1.917355372,0.082,0.498316498,0.006054688,1.55,0.555555556,0.471380471,BDFR,MELAUS,Peren_flashier
7813,0.34,0.201,2.753968254,0.094,0.555882353,0.008592593,2.068965517,0.614705882,0.388235294,BDFR,MELAUS,Peren_flashier
796,0.347,0.199,2.666666667,0.083,0.515850144,0.007451923,2.096774194,0.538904899,0.403458213,BDFR,MELAUS,Peren_flashier
806,0.411,0.185,2.589041096,0.072,0.542579075,0.005204029,1.048387097,0.540145985,0.316301703,GCFR,MELAUS,Peren_flashier
8110,0.442,0.197,2.246153846,0.076,0.472850679,0.004444444,1,0.425339367,0.303167421,GCFR,MELAUS,Peren_flashier
826,0.476,0.199,2.319444444,0.073,0.485294118,0.005617284,1.076923077,0.491596639,0.283613445,GCFR,MELAUS,Peren_flashier
836,0.41,0.19,2.589552239,0.092,0.431707317,0.005859375,1.041666667,0.353658537,0.36097561,GCFR,MELAUS,Peren_flashier
846,0.472,0.204,2.372413793,0.085,0.540254237,0.004790245,1.090909091,0.555084746,0.305084746,GCFR,MELAUS,Peren_flashier
856,0.38,0.208,2.470588235,0.098,0.471052632,0.00390625,1,0.426315789,0.389473684,GCFR,MELAUS,Peren_flashier
866,0.416,0.186,2.230215827,0.082,0.504807692,0.007638889,1.1,0.490384615,0.336538462,GCFR,MELAUS,Peren_flashier
876,0.484,0.193,2.22972973,0.063,0.526859504,0.00455,1.076923077,0.54338843,0.287190083,GCFR,MELAUS,Peren_flashier
886,0.366,0.196,2.712121212,0.088,0.532786885,0.007183365,1.052631579,0.535519126,0.387978142,GCFR,MELAUS,Peren_flashier
896,0.485,0.193,2.422077922,0.074,0.432989691,0.00464876,1,0.410309278,0.26185567,GCFR,MELAUS,Peren_flashier
906,0.389,0.208,2.323529412,0.09,0.496143959,0.004740741,1.066666667,0.480719794,0.375321337,GCFR,MELAUS,Peren_flashier
9110,0.408,0.175,2.285714286,0.075,0.507352941,0.00515625,1.090909091,0.507352941,0.325980392,GCFR,MELAUS,Peren_flashier
926,0.419,0.187,2.744360902,0.086,0.527446301,0.006243496,1.041666667,0.503579952,0.334128878,GCFR,MELAUS,Peren_flashier
936,0.36,0.182,2.646153846,0.085,0.580555556,0.007134364,1.041666667,0.575,0.383333333,GCFR,MELAUS,Peren_flashier
946,0.387,0.193,2.790697674,0.085,0.550387597,0.007386888,1.041666667,0.54005168,0.392764858,GCFR,MELAUS,Peren_flashier
956,0.372,0.178,2.338461538,0.083,0.51344086,0.006026786,1.071428571,0.481182796,0.397849462,GCFR,MELAUS,Peren_flashier
966,0.342,0.185,2.43220339,0.092,0.561403509,0.005423554,1.166666667,0.555555556,0.418128655,GCFR,MELAUS,Peren_flashier
976,0.344,0.206,3.192,0.094,0.418604651,0.007685235,1.689655172,0.343023256,0.412790698,GCFR,MELAUS,Peren_flashier
986,0.377,0.214,2.261538462,0.093,0.615384615,0.008081285,1.184210526,0.652519894,0.392572944,GCFR,MELAUS,Peren_flashier
996,0.334,0.166,2.629032258,0.099,0.628742515,0.00688824,1.782608696,0.682634731,0.431137725,GCFR,MELAUS,Peren_flashier
1006,0.38,0.188,1.992366412,0.085,0.55,0.004447087,1.294117647,0.552631579,0.368421053,GPHR,MELAUS,Peren_longer
10110,0.373,0.185,1.975806452,0.073,0.412868633,0.006478024,1.341463415,0.35924933,0.394101877,GPHR,MELAUS,Peren_longer
1036,0.352,0.179,1.724137931,0.084,0.588068182,0.006294055,1.529411765,0.588068182,0.409090909,GPHR,MELAUS,Peren_longer
1046,0.366,0.184,2.265151515,0.092,0.524590164,0.007974368,1.4,0.486338798,0.396174863,GPHR,MELAUS,Peren_longer
